"userid","ope","con","ext","agr","neu","item_level","blocks","date"
"03ac16878ef16d64bde2249b5d14e181",4.4,2.9,3.58,4.2,2.74,1,100,""
"03ad471396cb674a5170115d7e866919",2.75,4.5,3.27,3.36,1.75,1,60,""
"03ae38db26e7e4b3062bf82042fd06d3",4.33,3.33,3.17,4.5,4.0,1,30,""
"03aeb328f8288044a1f5e9e775761b4a",3.4,2.95,3.05,3.65,2.35,1,100,""
"03af166eb8bd7fdff8d349b0b2f97ec5",4.67,4.0,4.25,4.25,2.0,1,20,""
"03afaacddb6446721635d424b9d31220",4.25,1.5,2.75,4.5,2.0,1,20,""
"03afe43fb7144c65d339821ac7ec0be4",4.25,2.75,4.5,4.75,2.0,1,20,""
"03b0131f20697c9db1e076371c0b78b6",3.75,1.5,3.45,3.5,4.0,1,100,""
"03b103701e4ebe649e377d5dc8549e1a",5.0,3.75,3.25,3.5,3.5,1,20,""
"03b1777017a5f5d75218e78fe6269264",3.95,3.3,3.3,3.9,1.8,1,100,""
"03b244a2eed25ff194bf0f038ad2e169",4.33,2.75,3.0,4.5,4.75,1,20,""
"03b26c5881ddaac4eb475f5f6cbb004f",3.75,4.0,2.75,2.75,3.75,1,20,""
"03b2e1c18fbee7220547eab39e9ad659",4.75,1.5,4.0,2.25,2.75,1,20,""
"03b3539921c38858540f992d669dfb0d",4.55,4.2,4.55,3.7,2.45,1,100,""
"03b47193fb964388796c9b8add49afa6",3.75,4.75,4.75,4.0,2.25,1,20,""
"03b594afda40b953de3c4c23eb563cbd",3.75,3.0,2.0,4.0,2.75,1,20,""
"03b5fa384e20b08bc3ec6b47dcd31a4b",3.0,3.5,4.25,4.75,2.5,1,20,""
"03b6072a243347cf634eee1018be408d",4.55,2.05,3.15,3.25,3.75,1,100,""
"03b7e01415e277b7f326e527622d95af",3.9,3.35,3.75,4.1,2.25,1,100,""
"03b97f81d41ffaccc503d9f74273655b",4.0,2.75,3.0,4.25,3.0,1,20,""
"03ba18eb6c316299670091f5543f1479",4.75,3.75,4.25,5.0,1.0,1,20,""
"03ba1c68e27f26c0510a99500f76e07c",4.25,4.0,3.75,4.5,2.25,1,20,""
"03ba681901b42f26d33ecf90255fdec7",3.75,4.25,2.25,3.75,3.5,1,20,""
"03bb4c60b503f3728c26b9c13f8c1c2d",3.1,2.85,3.53,4.3,1.95,1,100,""
"03bb63ea1cf7c1b535ba8d7e4aa53e18",5.0,3.25,2.25,3.75,3.75,1,20,""
"03bba81a829a1e7b5d2869caeb20c3c7",3.5,3.0,3.0,3.5,2.5,1,20,""
"03bbcee33c7de59de4ba0402a76a04bd",4.0,4.75,3.25,5.0,1.5,1,20,""
"03bca3bf57ed394dd79e3f3d36d9a971",4.0,2.0,5.0,3.0,4.75,1,20,""
"03bcc329c50e99345a64cb0970665e5d",2.75,2.5,2.5,3.25,4.0,1,20,""
"03bd692e70f73cbb5c64ac7871f7ef33",2.75,3.5,4.25,3.25,2.75,1,20,""
"03be133b3627364e7fbd80ee67bcde89",4.5,3.55,3.25,3.7,2.1,1,100,""
"03be153140a23a66b48cbd39443f4ef3",2.83,3.8,3.4,3.7,2.65,1,100,""
"03be504eec628e0b1cad103a0b77475e",3.0,3.5,3.5,4.75,3.0,1,20,""
"03be51930e496332510f8c7b6e50f73c",4.6,4.3,2.3,3.4,2.15,1,100,""
"03bf61329be2b46004822610a975cfe8",4.75,3.0,3.75,2.75,3.5,1,20,""
"03bfb6b0616a29119c74b0d7186c847e",4.0,3.9,3.4,3.45,3.1,1,100,""
"03c0e8031fddf2b58b6cfa0a42cc3b0a",2.5,3.5,4.0,4.25,2.5,1,20,""
"03c14861708cce7d6f8f21798e0f7690",3.25,3.5,4.5,2.5,2.25,1,20,""
"03c14ae74ed57eb87a7132981d36e49b",4.1,4.0,3.1,3.9,1.85,1,336,"2010-08-28"
"03c169a4e03a0b4a4ce30d7f255e39d0",4.5,2.9,2.16,3.65,3.9,1,100,""
"03c1a0a60dffcfa14342b6fcb02aedbe",2.83,4.33,3.67,4.33,2.33,1,30,""
"03c1de2eed835e655e9c6d79c5635754",2.5,1.75,3.5,3.25,4.5,1,20,""
"03c206f255777463f28386dcd65676ad",4.25,5.0,4.25,3.25,2.75,1,20,""
"03c238646c2576f484107279a30c42eb",4.0,4.25,3.0,3.5,2.5,1,20,""
"03c3807cf3ffd832cdc8752bc22c2154",4.25,2.5,2.5,3.5,3.75,1,20,""
"03c3954bfe0240ccb7e3adb47a581bad",3.75,2.25,2.75,3.5,2.5,1,20,""
"03c46b3857f97a5591adc65da896398f",4.25,3.5,3.75,4.0,1.75,1,20,""
"03c4b8ee116e24d1a4014ffdbe209e86",3.9,3.11,3.7,4.05,1.8,1,100,""
"03c50f457f10db25561dd48c42f556d0",2.5,3.25,4.25,3.5,2.5,1,20,""
"03c55ef09f119705adb95f3930ced125",3.95,2.65,2.8,2.95,2.45,1,100,""
"03c56965b67350b9c7dcef7018049156",4.32,4.89,3.5,4.0,1.6,1,100,""
"03c59021a849ea433e6058f6bde5b77b",3.75,3.75,4.33,2.25,3.75,1,20,""
"03c83e77387687c687891d2d50f73c92",4.7,4.6,4.05,4.25,1.2,1,100,""
"03c858e199aca32f85a845e8c5dd987b",3.5,3.67,5.0,2.25,2.25,1,20,""
"03c8f0265d1d2662ef5f24bb26117640",3.0,4.0,4.75,5.0,1.75,1,20,""
"03c9514487a122dcd97489a0dc921e07",3.5,1.33,3.0,3.75,2.25,1,20,""
"03c97d645a4261cbefbb92a9e8e11274",4.5,3.83,4.2,3.33,1.83,1,30,""
"03ca0a04551d3922f4fbb6ea3bc5a144",3.0,3.25,4.75,4.5,3.25,1,20,""
"03ca2ba861dee208db0407b60ee892cb",3.5,3.75,2.75,3.33,3.0,1,20,""
"03ca4a89032f0e00b33e0ed6812ab7d8",4.5,4.0,4.0,3.5,2.75,1,20,""
"03ca9e6a1e676e250068b219c25fcf54",4.6,3.9,4.15,3.85,2.7,1,100,""
"03cacf7a6754fdceea2e5d3748372cac",3.25,3.0,2.25,4.5,3.0,1,20,""
"03cb16dcaa9043999ed7f4a5133a8bdc",4.0,3.5,3.75,2.75,3.0,1,20,""
"03cb7ca6d955f243c4f3fef59ab46019",5.0,4.0,4.75,1.75,3.75,1,20,""
"03cc02f42183666c3c3d8ee3ad9877bb",4.25,3.75,4.75,4.5,2.0,1,20,""
"03cc3bd6344dfec489eba5201d57d2f8",4.4,4.45,4.7,4.05,1.15,1,100,""
"03cc41557d30bfbfe93041a1333ebb2a",4.65,3.1,3.9,3.75,2.75,1,100,""
"03cc64fcf42893846518921c60b6196c",4.5,4.25,4.75,3.75,3.75,1,20,""
"03cccc204cc2f2ffe1df9a0dd8fe4e70",3.5,3.05,1.95,4.0,4.5,1,100,""
"03cd9882eba573b4d58bfa285a64e336",3.0,3.75,4.25,2.75,3.0,1,20,""
"03cda5ba2425a3c5b26913ef664f96d4",3.5,3.25,3.75,3.75,1.75,1,20,""
"03ce5942830f44f05d282d833003bbc6",5.0,4.33,4.5,4.0,3.5,1,20,""
"03ce5e577e671ddde2e9c256bdf8cc8d",4.0,3.5,4.5,4.0,1.75,1,20,""
"03ced5c3fb96b9ebdc5e56c05f755931",3.63,3.38,3.75,3.88,3.0,1,40,""
"03cf7b55ff20b98653f26c1d38169137",3.95,4.65,1.8,4.1,3.0,1,100,""
"03cff76c95e690fcd2b44909eac447c1",4.0,4.75,4.75,4.75,1.25,1,20,""
"03d0768f70619a0499d30f2ed71aa65e",3.5,3.75,4.25,3.75,2.5,1,20,""
"03d18fb4f0748bd9e06298f9da182326",4.0,4.11,4.0,3.4,2.6,1,50,""
"03d19997cc1864a56244bba46b9f0500",3.25,4.75,4.25,4.5,1.0,1,20,""
"03d35a522306436feab8e0fdc87b3f2a",4.75,1.25,1.75,3.0,5.0,1,20,""
"03d487ca9dafbd5c2c048e2377eb534e",3.33,4.45,4.33,3.45,1.91,1,60,""
"03d55f559e4a62967ae502d89dd7c57c",3.05,3.0,4.1,3.95,2.2,1,100,""
"03d57c928e7c2a50a0bc2baee6372820",3.0,2.75,3.75,3.5,4.25,1,20,""
"03d71d515f1b5432519a63f0a6c5a79e",4.15,2.75,1.75,3.2,4.1,1,100,""
"03d732fcb210ea445cff13893672047d",4.5,3.5,1.75,3.25,4.25,1,20,""
"03d8466defcd109ec5a78d2e4e6b6948",3.25,3.0,3.0,3.0,2.0,1,20,""
"03d871827b2288886137d2f93d0ad805",3.5,3.5,4.75,3.75,3.5,1,20,""
"03d906a2cc4fcf75b384df5185f1c0be",3.5,3.45,4.05,3.5,2.6,1,100,""
"03d91a9fdbba696c49349db404a8c11a",4.5,2.75,2.5,4.25,3.0,1,20,""
"03d93a14a7fa9afae4b595bf322974db",2.5,3.0,4.25,3.75,2.75,1,20,""
"03d9425d8754e4ff447b5c99a9d71011",4.0,4.75,3.75,3.0,3.25,1,20,""
"03da511ba8429b6066deb6171bde6b7d",4.0,5.0,2.5,2.0,1.25,1,20,""
"03da87c275c9e33e98a34e34a272499d",4.13,3.13,3.25,3.0,3.5,1,40,""
"03dadce60bb6788591cc3a4abadc2dc6",4.0,4.75,4.25,3.0,2.75,1,20,""
"03dc0e696ca9ab532562b0e1dc5d6e82",4.75,4.25,4.25,4.0,3.25,1,20,""
"03dcb03338e965a58ff37201e4f897a9",4.13,3.13,4.0,4.38,1.63,1,40,""
"03dd39f9631592bac00f218b31aa2089",3.5,4.5,3.5,4.0,2.0,1,20,""
"03dd5e5c90bf98c5fad3eab08dbfa635",4.67,2.67,3.5,2.67,3.67,1,30,""
"03ddf60ff0d0c06ea3e64187c3f25554",4.25,3.65,2.05,3.65,3.05,1,100,""
"03de0eca0b7882e1216aecde6df3ddba",4.25,4.25,4.0,4.75,2.75,1,20,""
"03de3dac9cc15b7afe18ccdda19d12d4",3.6,3.85,2.8,3.7,2.53,1,100,""
"03de9b168f87b4f679ec18d60f541e86",3.5,3.38,2.13,3.75,3.13,1,40,""
"03e0729ae7c3c886bd45f5a00c5261a5",3.25,3.55,3.05,3.9,3.3,1,100,""
"03e0b05e3d46e1c1d7488ee2a26ebc01",4.1,1.7,3.6,2.0,2.95,1,100,""
"03e0d5ce5b963c406c4a69db23f3eaf2",4.75,4.5,4.0,4.5,2.75,1,20,""
"03e11d77c563495cec8c78bcab0aa61b",4.75,4.0,3.75,4.0,3.0,1,20,""
"03e1af301eec122b331aaae2133f486f",4.4,3.67,4.0,4.33,2.67,1,30,""
"03e209bd52932573dd558fdf5120cf21",3.9,2.7,2.9,3.3,3.8,1,50,""
"03e2179526e844589f22de55218836eb",2.75,4.33,4.25,4.25,2.5,1,20,""
"03e23b183a20c065dcfca1c9e954abe4",5.0,3.0,4.75,4.75,2.75,1,20,""
"03e33a7e95a21e73dad05c90fc580fbe",4.65,2.7,3.6,4.2,3.65,1,100,""
"03e4e5d39b50db04fe841c2f34aa7b60",4.0,3.25,3.75,3.25,3.75,1,20,""
"03e6297ec19e510dfdeb08dc88038242",3.5,1.83,4.33,3.17,1.5,1,30,""
"03e676ab44ff56cec9038705d341631d",4.5,3.0,4.25,2.75,2.75,1,20,""
"03e6c4eca4269c183fa0e1780f73faba",4.8,4.35,3.2,3.85,3.6,1,336,"2011-05-13"
"03e6ea1c31a15a5d90355ead6a637615",4.75,4.25,2.5,4.5,4.0,1,20,""
"03e7065b3fd7b83c2adaba4e5c082887",4.75,3.25,2.5,2.25,3.75,1,20,""
"03e7b587e357c6df8eec07a639b83653",3.5,3.25,4.75,4.5,2.0,1,20,""
"03e86ced1a245e21045aae376c486da7",3.0,2.25,2.35,3.75,4.05,1,100,""
"03e87b59cb0cf9c277ab1e4861cba755",5.0,2.5,3.25,3.25,2.5,1,20,""
"03e8f0233a1637bdde7c06951a33f9e9",4.0,3.75,4.5,3.25,1.75,1,20,""
"03e95c6f59fcf92cb735f3d9550726e2",3.9,2.65,2.45,2.2,4.5,1,100,""
"03e9ae3b0b6bb94954ed0144dcf276ac",4.05,2.85,3.6,3.65,2.05,1,100,""
"03e9f07cd5a0b3652c3825de6389ea8c",3.75,3.5,5.0,3.25,2.25,1,20,""
"03ea126aa44cb30b083a96fb41ab7f9d",3.67,3.0,3.0,3.67,3.17,1,30,""
"03ea3f48bcd8f5791dc2ea2aec470fc0",4.75,2.75,4.0,4.25,2.5,1,20,""
"03eac17a14ac0d04fa825f0e2e72c68b",4.7,3.3,2.4,4.5,3.6,1,100,""
"03eaf79fdd843b3d46b941a96c4cfbb2",4.0,5.0,3.75,4.25,3.5,1,20,""
"03eb1abd1332b77797e9db5a2ef72954",3.0,5.0,5.0,4.0,1.5,1,20,""
"03ebbe5306c870f06a65ff379d0c0509",4.0,2.83,3.67,3.5,2.5,1,30,""
"03ec531a3dcedbf1b40e221af3988a8b",4.75,3.25,4.0,3.0,3.25,1,20,""
"03ecbed8d869022f98e2011a083d4d38",4.35,2.7,2.6,3.1,3.45,1,100,""
"03eda7ff6337eef15b078a3e19c456e8",4.25,4.25,3.75,4.0,1.25,1,20,""
"03ede736a1828f277d506f6469e51503",4.25,5.0,4.0,2.75,3.5,1,20,""
"03edf048fa41571799e23fbc7f7d05a5",4.0,2.67,4.0,3.0,3.75,1,20,""
"03ee6a9da1de2617fc9b76deb97481e1",5.0,2.75,2.25,3.25,2.5,1,20,""
"03eee832e3235e36efe181bd2918ae43",5.0,2.75,4.25,3.25,1.75,1,20,""
"03ef48a63eced13b80a0849fe391054a",3.25,3.25,2.75,4.0,3.75,1,20,""
"03f07c8b198894e3eae20e3cbddf90a2",3.0,2.75,4.0,2.75,3.0,1,20,""
"03f08e32073c6a0c35cec8c6ee8c70e0",4.5,3.75,4.0,2.75,2.75,1,20,""
"03f09fb5e2ea5d1d09fc7ee55b50514a",4.5,2.0,2.5,4.25,4.0,1,20,""
"03f0b3d9e409defb27014545dc3dbbe1",4.25,2.75,3.25,4.0,2.75,1,20,""
"03f15fb52d3287b5e51f980a4a2d8750",2.75,4.0,3.5,4.25,2.5,1,20,""
"03f1ab5b631d1bd4c34177b1ebca23f9",4.25,3.5,3.25,4.0,2.75,1,20,""
"03f1cd94821f3d487c9fdac8d2488ad5",4.0,2.75,2.75,3.0,4.25,1,20,""
"03f233d62b866bdb232d66d2b4a11baa",3.05,3.75,2.42,3.89,2.6,1,100,""
"03f234f022c583009d5b6bbbe68d80a5",4.5,4.5,1.75,4.0,4.5,1,20,""
"03f256298f7a8167018db2e72d67f606",4.75,3.0,2.0,2.75,3.5,1,20,""
"03f2bf87b2ec1bfffbbd81d00b9a34d2",4.3,2.45,3.55,3.45,2.7,1,100,""
"03f3073aab1f11fd4993387af86cbb1f",3.35,3.45,2.0,3.75,3.7,1,100,""
"03f3a1a46230bcd962fc07127554d3e6",4.5,4.0,4.25,3.0,3.5,1,20,""
"03f3e371787db3d07894f6177e41ef7a",4.75,4.0,4.75,3.5,2.25,1,20,""
"03f4bb285ccda3f66b53312d0ea04262",4.75,3.25,3.5,3.75,3.0,1,20,""
"03f545bab77ccbf56441da8ed7a25884",4.2,3.22,4.3,3.3,2.8,1,50,""
"03f5d4583acaf57c59c83f370fd70cd7",4.25,2.0,2.25,3.25,2.75,1,20,""
"03f691734b450d82f6f30d709ef6e7d1",3.75,3.0,4.25,4.25,2.75,1,20,""
"03f74e42b8a7c406417dd9f153b7e94f",3.25,3.5,2.75,4.33,3.0,1,20,""
"03f78290cc7b42eaed2affd4e43b57ac",4.25,3.0,4.25,3.75,2.0,1,20,""
"03f7fbe23b7e2a224b67401432e1d03c",3.25,3.75,4.75,4.0,2.0,1,20,""
"03f89255224b9b09a4774a909c07a090",4.25,3.5,4.5,3.5,2.5,1,20,""
"03fab545ff4ceb9444c27d7b70497a77",4.75,4.75,4.25,2.75,2.0,1,20,""
"03fc4ea3005cca7934747c933d0dd73b",2.5,1.67,2.5,3.5,2.75,1,20,""
"03fc6ce1a12cc82652b9947a32ae6681",4.33,3.33,4.5,3.67,2.83,1,30,""
"03fcbfde1d569c82b2ffaac0629170c4",4.5,2.75,2.75,3.75,3.5,1,20,""
"03fce9ddf5c9f5e9705f9aaa02c30fea",4.3,3.85,3.0,3.95,1.6,1,100,""
"03fcf85b2c9c4a5e648eb8e7cddcc635",3.6,2.33,3.6,3.4,1.7,1,50,""
"03fe3040545a33a92b7b8ea700b96474",3.7,3.2,3.5,3.85,2.55,1,100,""
"03fe9b2a60153a12e7ce12252b211f0a",4.5,2.75,3.75,3.5,3.0,1,20,""
"03ff02c5085aea7542cfe2a5162ad765",4.5,4.0,3.33,3.0,2.25,1,20,""
"03ff38329d39f1dd5e85eb7fed88c343",5.0,3.25,2.75,3.25,3.5,1,20,""
"03ff567dc8738813c283ee11c2538cfa",4.14,1.58,2.93,3.86,3.79,1,70,""
"03ffbdb3bf981f28d2be7b1debf58f18",3.1,4.35,2.9,4.1,2.1,1,100,""
"04001be4af774c40a24072d4c509ccf6",4.75,3.75,4.5,4.0,2.75,1,20,""
"0400407c0a2f8b3f7597ca04ba99aad6",3.58,3.58,3.25,3.75,2.5,1,60,""
"040056e5e09236eef116def5dfad78c8",4.0,3.25,4.25,2.75,2.5,1,20,""
"0400cabd90d71c2c78fa2da7bbeec30e",4.3,4.4,4.05,4.25,1.25,1,336,"2010-09-19"
"0400dae3bb3ef0fa41585fe28fa00bea",4.5,4.0,3.5,4.0,2.75,1,20,""
"04013f1a5948ba82b274a0e40f892c2a",2.75,4.75,4.75,1.75,3.75,1,20,""
"040432f6a3ac767d02c4b20dbd6e7840",4.3,4.2,3.3,3.44,3.5,1,50,""
"040514f711d79b6a98d8315fd7a0d970",3.0,3.5,4.0,2.75,3.0,1,20,""
"04058a0a04c96fdcd6fc14a6235c67e2",4.25,4.75,4.0,4.5,2.0,1,20,""
"0405b05a15001a697a34fe36b33f7dc8",3.25,4.25,4.0,4.25,1.75,1,20,""
"0405cd82ef24afd77b9a8e82897abea3",4.5,4.75,3.0,4.0,2.25,1,20,""
"0407b19b376022e3992713869a36bf5b",2.83,3.83,3.5,3.67,3.75,1,60,""
"0407cf383d1294e2e0850995d034d130",2.75,4.25,3.25,3.25,3.0,1,20,""
"04088d89a760f912285ea57dc8c9dd69",3.0,4.75,3.5,4.0,2.0,1,20,""
"0408c454376f7e43afeaf15695f1b826",4.75,4.25,3.5,3.75,2.25,1,20,""
"0408caf28698509aed2770a002bd9682",3.75,3.95,2.2,3.85,1.75,1,100,""
"0409a56eb2f839c00a5310a097dc207a",3.75,3.0,3.75,2.75,4.0,1,20,""
"0409e7e222f52d3d92e2e958f6435164",3.5,4.33,4.0,4.25,3.25,1,20,""
"040a705076e38ef42ad110349c74f296",2.0,2.0,3.75,1.0,4.25,1,20,""
"040a93b5bc7509ecb153807ef65c682c",3.75,2.5,3.75,3.33,1.0,1,20,""
"040ae175ac29f9609874818c860b50da",4.65,4.4,4.15,2.6,2.65,1,100,""
"040b2b154e4074a72d8a7b9697ec76d2",4.8,2.3,2.4,3.5,2.9,1,50,""
"040c92f486fa6f5dab2b9f2535d568b0",3.75,3.6,4.3,3.15,2.5,1,100,""
"040d592d75870852848756d97925ef5c",3.75,4.75,2.75,3.0,2.0,1,20,""
"040dc8344c45da14f0854fcb7d390823",5.0,2.5,3.0,1.0,3.0,1,20,""
"040e1618b4c8162931abe861cb0b4dc3",4.65,3.9,3.6,4.7,1.85,1,100,""
"040e5ef7fccbb95a9792b401ae8e1018",2.65,2.5,2.56,2.8,2.05,1,100,""
"040ef054aca194f07a247b5679adbd3a",4.75,3.75,3.0,4.0,4.0,1,20,""
"040f959520221c4292bebc24f2bf40a8",4.75,3.25,5.0,2.75,4.0,1,20,""
"040fb8790bdee499a1a887201ff18ff1",3.35,3.8,2.35,3.05,3.85,1,100,""
"040fd4be7af54685d5cfece601b2bd72",4.35,3.6,3.75,3.0,4.05,1,100,""
"041077262e82d6f4d3a0192ca5200f29",3.25,2.5,3.25,3.5,3.75,1,20,""
"0410783b74841a31a87717e5ec68e053",2.0,1.5,3.5,3.75,3.0,1,20,""
"0410ac41e0277c667fd13a21e9d5b60b",3.17,2.42,2.42,2.75,3.42,1,60,""
"0411521184554c2549780d52738ba2d0",2.75,2.5,3.25,4.5,1.5,1,20,""
"04125eba481a1957081e88582326c30a",4.0,4.25,5.0,3.75,3.0,1,20,""
"041275bd9a18ed47997a1672b36f7dc6",4.0,4.0,4.0,3.67,1.75,1,20,""
"0412a53d3445216b583b0ee9cf9aaade",4.0,2.14,4.07,3.93,3.07,1,70,""
"04132fdec05040f5d18d6c680a937f1f",3.85,3.8,3.63,3.95,2.1,1,100,""
"0413e6a6be9b892609296bd9a01c7815",4.4,2.25,3.1,3.15,3.45,1,100,""
"0414780c8e2cafda3bc45649ab945b06",2.75,2.25,4.0,4.25,2.25,1,20,""
"0416f55a9dba144803eea5d2013e9fac",5.0,3.25,3.5,4.75,2.5,1,20,""
"041a330c3535e959e89398e3e3c9e94a",2.5,2.0,4.25,3.75,2.0,1,20,""
"041a553e37949c37a6100cbaacb6eab2",3.3,2.65,2.7,3.0,3.6,1,100,""
"041aa0e0eec6f1a3850cdd182941a15b",4.0,4.0,4.75,4.25,1.5,1,20,""
"041ac76f3262b1bbb8b34bccd596e7c1",2.8,3.0,3.67,3.67,1.17,1,30,""
"041b5bf91bc95637f10a05ad80ac89ca",3.0,4.25,3.0,4.0,3.5,1,20,""
"041b6b036da2e0bcfc890629cc57e715",3.5,4.0,3.5,2.0,2.25,1,20,""
"041b8f3e9b4c24a8a91d2c84f3190894",4.25,3.5,4.5,4.25,2.5,1,20,""
"041c09d1ccc4126157f8a59e1c864f73",3.95,1.75,2.0,2.65,3.55,1,100,""
"041c3a9b432fd5ae09ee9e5d4cb6d8aa",4.5,3.0,4.75,3.0,4.0,1,20,""
"041c88a2814a3fb6239bd6e6638a3942",5.0,3.0,3.25,3.75,4.0,1,20,""
"041c906afd2a0a26c8bfd503f2b0777e",4.6,4.55,4.0,3.55,1.55,1,100,""
"041d76825f6a2e28a2eb276c440dcce1",5.0,3.5,4.67,3.25,2.75,1,20,""
"041e6bcedb4f07c51cae7140d095ecbe",2.33,3.0,3.0,2.75,2.25,1,20,""
"041eef61767f7069f69ae63ca290b1c4",3.75,2.75,3.75,3.25,3.33,1,20,""
"0420c82032c836309a0d21fa07e8d29d",4.1,2.5,1.85,2.6,3.95,1,100,""
"04218db48d34f105c326956b5a8972fc",3.05,3.7,4.45,3.6,1.45,1,100,""
"0421e22978c25e72e57a38132201ff44",3.55,3.85,4.0,4.2,2.9,1,100,""
"0421e9b8d695e7acfb983ec670ef46e4",5.0,2.25,2.25,3.25,4.0,1,20,""
"0421f381d7dbf029de606c484b5d3504",4.75,3.25,3.5,3.5,2.5,1,20,""
"0421f954699707f97e1504e5b2339246",4.0,2.5,4.5,3.5,2.25,1,20,""
"0422212f7626f5dd707253803649bba9",4.25,2.75,2.75,4.5,3.25,1,20,""
"042250a18b12266e34f8bfe298e213fb",4.3,3.2,4.05,3.15,1.85,1,100,""
"0422a8249fee634f0c3b3e51d259118c",4.43,3.13,1.83,2.75,3.25,1,40,""
"0422e6d605450d81e2a59998c24b4379",3.75,3.0,2.0,3.25,3.25,1,20,""
"042363360cb2e43281bf34fe70fd58b2",5.0,4.0,5.0,4.25,1.25,1,20,""
"04236cba03dc14f3d7aa4edfaab718fb",4.75,5.0,3.5,4.75,1.33,1,20,""
"04248ae447f122054bf1f363d2383271",3.0,2.5,4.25,3.5,2.25,1,20,""
"0424aff62b957dfcdfe173d088ef61cc",4.0,4.75,3.2,3.75,2.15,1,100,""
"04255166691f5b0ea1c04e04c6577efa",3.5,3.5,3.0,4.5,2.75,1,20,""
"04256ef2398062fb2b79f74b08c55604",3.45,3.6,1.9,3.3,3.25,1,100,""
"0425e9f3c18e1557c75d152c7e1c504f",3.9,3.25,4.0,2.9,2.84,1,100,""
"042641e8cb4e1ea7fd050b13367c34a4",3.5,3.0,4.0,2.5,2.75,1,20,""
"0426a75f5ffa761919e3fa21b3b6a21b",5.0,3.5,4.33,3.0,1.67,1,30,""
"0426e0be187809c0e1a6ae013f7b60f1",4.25,3.25,3.25,4.33,2.25,1,20,""
"0426e6ca3db7b653fc3c9d6efabdc6e6",3.95,4.8,3.6,3.55,3.1,1,100,""
"0426f3f6ef2202259bcd408e235b7154",4.45,3.4,3.55,3.75,2.35,1,100,""
"042754ad9d54a64a896792a38fb12c28",4.75,2.0,3.25,1.75,2.5,1,20,""
"0427d6102fb6e8dc7b192061359eb27e",3.75,3.5,4.0,4.0,1.5,1,20,""
"042802d33821b4a696ea90ff2c331e80",5.0,3.0,3.0,2.5,3.25,1,20,""
"0428062f46fade2a0f6fae68f9db5ba8",3.85,3.1,3.4,3.7,2.25,1,100,""
"04283aca6afe377c6712025c5b1bdbf5",4.0,4.5,1.75,3.75,4.5,1,20,""
"0428959dcce8f88efad4d80af019aba7",4.0,3.75,4.0,2.25,2.0,1,20,""
"04299cfa065d7c5b8f5134c9736f5ccf",4.05,4.85,4.55,4.2,1.0,1,100,""
"0429f58de778be0dca3816ce91615949",4.0,3.75,3.0,4.5,1.75,1,20,""
"042a22c03092b07bcda307e849616b12",2.67,2.33,3.17,3.33,2.5,1,30,""
"042a82fedaf9da7ec535bc674e10abc4",3.25,2.75,1.25,3.0,4.25,1,20,""
"042c80d0e46d5d589bb9de23947f7fc6",3.5,3.25,2.25,4.75,2.0,1,20,""
"042cf91e0257159c83288614cff6e576",4.5,4.0,4.75,2.0,3.0,1,20,""
"042d0987d618ff5325c654e1484120f3",3.95,3.65,3.05,3.55,1.53,1,100,""
"042e1aa8d4df2ebafaed312c00c970d4",4.25,2.0,4.5,3.33,3.25,1,20,""
"042e6e337f77fc2e341c493e5592b53d",4.25,2.5,3.5,2.5,4.0,1,20,""
"042ea14e0b743a83d81221f6229d0bca",3.75,3.0,4.5,3.5,1.75,1,20,""
"042f5e60d43c1abb3c1c7cc55947ad33",2.5,2.75,3.0,3.5,3.25,1,20,""
"042fd8518b3b14f0a92a95900ed5d193",2.5,4.0,4.25,4.25,2.0,1,20,""
"043000070b27f361af4f599b01c4b35c",3.75,4.75,4.0,3.5,2.5,1,20,""
"0430a8956064635e33b23db19dc69d90",4.0,4.25,5.0,4.0,2.5,1,20,""
"0430f2c7c338bd1fd7bd185f6d3f4286",4.0,3.75,4.25,3.5,2.25,1,20,""
"043316e02d61244497ddc14eee9f52ea",4.15,3.75,2.35,3.25,3.35,1,100,""
